Row ID,Order ID,Ship Date,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,Loss Flag,Month Extraction
8986,CA-2019-123092,03/12/2021,07/12/2019,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock", $77.95 ,3,20.00%, $12.67 ,Profit,December
5694,US-2019-138093,10/12/2021,16/12/2019,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper, $26.40 ,5,0.00%, $12.67 ,Profit,December
5905,US-2021-153948,06/11/2023,06/11/2021,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper, $26.40 ,5,0.00%, $12.67 ,Profit,November
6988,CA-2020-116526,01/09/2022,05/09/2020,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders", $26.40 ,5,0.00%, $12.67 ,Profit,September
5232,CA-2021-124436,19/03/2023,22/03/2021,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2", $30.93 ,1,0.00%, $12.68 ,Profit,March
5948,CA-2019-115924,14/09/2021,18/09/2019,Second Class,BE-11455,Brad Eason,Home Office,United States,Des Moines,Iowa,50315,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders, $25.90 ,5,0.00%, $12.69 ,Profit,September
7486,CA-2021-135111,28/12/2023,02/01/2022,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders, $25.90 ,5,0.00%, $12.69 ,Profit,January
2500,US-2021-133781,22/06/2023,23/06/2021,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2", $37.61 ,3,20.00%, $12.69 ,Profit,June
1835,CA-2021-162691,01/08/2023,07/08/2021,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998, $36.29 ,7,20.00%, $12.70 ,Profit,August
4494,CA-2018-150798,01/12/2020,03/12/2018,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214, $36.29 ,7,20.00%, $12.70 ,Profit,December
4713,CA-2018-108273,16/12/2020,21/12/2018,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224, $36.29 ,7,20.00%, $12.70 ,Profit,December
4911,CA-2021-127306,14/01/2023,18/01/2021,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931, $36.29 ,7,20.00%, $12.70 ,Profit,January
5419,CA-2019-110877,23/10/2021,26/10/2019,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212, $36.29 ,7,20.00%, $12.70 ,Profit,October
5554,US-2018-159618,12/11/2020,16/11/2018,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216, $36.29 ,7,20.00%, $12.70 ,Profit,November
8975,CA-2021-156622,23/11/2023,26/11/2021,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22, $36.29 ,7,20.00%, $12.70 ,Profit,November
9434,CA-2019-119627,17/08/2021,23/08/2019,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21, $36.29 ,7,20.00%, $12.70 ,Profit,August
6718,CA-2020-134789,08/04/2022,15/04/2020,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993, $25.92 ,4,0.00%, $12.70 ,Profit,April
6095,CA-2021-100111,20/09/2023,26/09/2021,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h", $45.40 ,4,0.00%, $12.71 ,Profit,September
2881,CA-2020-102932,19/09/2022,23/09/2020,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders, $25.44 ,6,0.00%, $12.72 ,Profit,September
6332,CA-2018-167927,20/01/2020,26/01/2018,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener, $43.92 ,3,0.00%, $12.74 ,Profit,January
7316,CA-2021-115322,11/05/2023,16/05/2021,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,New York City,New York,10024,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener, $43.92 ,3,0.00%, $12.74 ,Profit,May
8296,CA-2020-166380,30/05/2022,03/06/2020,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2", $26.55 ,9,0.00%, $12.74 ,Profit,June
5210,CA-2019-102016,12/09/2021,18/09/2019,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White", $27.18 ,1,0.00%, $12.77 ,Profit,September
6371,CA-2020-113425,21/11/2022,21/11/2020,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty", $113.57 ,2,20.00%, $12.78 ,Profit,November
2427,US-2021-147669,25/12/2023,30/12/2021,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,OFF-FA-10002975,Office Supplies,Fasteners,Staples, $39.31 ,13,20.00%, $12.78 ,Profit,December
5226,CA-2020-119865,21/06/2022,26/06/2020,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal, $36.56 ,5,20.00%, $12.80 ,Profit,June
8402,CA-2019-110814,05/12/2021,09/12/2019,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue", $164.65 ,3,10.00%, $12.81 ,Profit,December
1560,CA-2020-126809,09/04/2022,13/04/2020,Standard Class,EB-13750,Edward Becker,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue", $35.35 ,9,20.00%, $12.82 ,Profit,April
9011,CA-2021-127803,19/05/2023,23/05/2021,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders, $26.16 ,4,0.00%, $12.82 ,Profit,May
3497,CA-2020-107328,08/08/2022,15/08/2020,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table", $513.02 ,2,20.00%, $12.83 ,Profit,August
5743,US-2021-147886,28/03/2023,31/03/2021,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968, $26.72 ,4,0.00%, $12.83 ,Profit,March
1416,CA-2021-115994,28/01/2023,31/01/2021,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7", $37.74 ,3,0.00%, $12.83 ,Profit,January
9027,CA-2020-102127,26/06/2022,02/07/2020,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7", $37.74 ,3,0.00%, $12.83 ,Profit,July
2673,CA-2018-126403,09/09/2020,12/09/2018,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards, $26.20 ,2,0.00%, $12.84 ,Profit,September
8266,CA-2018-131800,30/12/2020,04/01/2019,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips", $35.45 ,7,20.00%, $12.85 ,Profit,January
5853,CA-2019-121783,10/11/2021,14/11/2019,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings, $29.22 ,3,0.00%, $12.86 ,Profit,November
6088,CA-2019-114048,14/12/2021,18/12/2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings, $29.22 ,3,0.00%, $12.86 ,Profit,December
7539,US-2021-112347,02/12/2023,06/12/2021,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart, $114.29 ,1,20.00%, $12.86 ,Profit,December
1279,CA-2018-163293,08/09/2020,11/09/2018,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB, $32.97 ,3,0.00%, $12.86 ,Profit,September
305,CA-2019-144253,04/05/2021,09/05/2019,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp, $26.80 ,2,0.00%, $12.86 ,Profit,May
7590,CA-2019-139738,25/09/2021,29/09/2019,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener, $128.74 ,7,20.00%, $12.87 ,Profit,September
5360,CA-2018-150490,05/08/2020,11/08/2018,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener, $45.98 ,2,0.00%, $12.87 ,Profit,August
8798,CA-2020-106397,07/07/2022,13/07/2020,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener, $45.98 ,2,0.00%, $12.87 ,Profit,July
8017,US-2018-131870,09/09/2020,11/09/2018,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame, $60.67 ,6,20.00%, $12.89 ,Profit,September
2445,CA-2020-146934,22/05/2022,27/05/2020,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes, $26.88 ,6,0.00%, $12.90 ,Profit,May
147,CA-2018-110072,22/10/2020,28/10/2018,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock", $93.89 ,4,20.00%, $12.91 ,Profit,October
1000,CA-2019-162537,28/10/2021,03/11/2019,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings, $33.11 ,7,0.00%, $12.91 ,Profit,November
6017,CA-2018-102652,06/04/2020,12/04/2018,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings, $33.11 ,7,0.00%, $12.91 ,Profit,April
928,CA-2019-115091,05/10/2021,09/10/2019,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,Art,Newell 324, $46.20 ,4,0.00%, $12.94 ,Profit,October
5241,CA-2020-116561,11/09/2022,17/09/2020,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers, $39.87 ,2,20.00%, $12.96 ,Profit,September
3494,CA-2021-142034,24/09/2023,28/09/2021,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige, $72.00 ,4,0.00%, $12.96 ,Profit,September
7307,CA-2020-144092,05/11/2022,07/11/2020,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige, $72.00 ,4,0.00%, $12.96 ,Profit,November
8089,CA-2019-107020,10/07/2021,14/07/2019,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders, $39.92 ,2,20.00%, $12.97 ,Profit,July
5452,US-2018-119081,12/09/2020,19/09/2018,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock", $40.56 ,2,0.00%, $12.98 ,Profit,September
1605,US-2020-115819,19/04/2022,24/04/2020,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger, $39.96 ,5,20.00%, $12.99 ,Profit,April
5688,CA-2018-131541,28/07/2020,28/07/2018,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,", $129.89 ,6,20.00%, $12.99 ,Profit,July
2891,CA-2018-142727,29/04/2020,01/05/2018,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black", $51.96 ,2,0.00%, $12.99 ,Profit,May
2518,CA-2021-123134,02/05/2023,07/05/2021,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets, $129.93 ,3,0.00%, $12.99 ,Profit,May
6788,CA-2019-118843,13/09/2021,20/09/2019,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets, $129.93 ,3,0.00%, $12.99 ,Profit,September
7399,CA-2018-124807,12/07/2020,15/07/2018,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949, $35.86 ,9,20.00%, $13.00 ,Profit,July
2950,CA-2021-134915,12/11/2023,12/11/2021,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB, $41.60 ,4,20.00%, $13.00 ,Profit,November
2091,CA-2021-166142,15/07/2023,19/07/2021,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs, $26.55 ,3,0.00%, $13.01 ,Profit,July
8848,CA-2021-156664,18/12/2023,23/12/2021,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center, $130.11 ,2,20.00%, $13.01 ,Profit,December
5912,CA-2020-155383,17/12/2022,22/12/2020,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray", $46.53 ,3,0.00%, $13.03 ,Profit,December
2178,CA-2020-125738,15/10/2022,21/10/2020,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity", $41.72 ,5,20.00%, $13.04 ,Profit,October
2249,CA-2019-116092,15/02/2021,18/02/2019,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity", $41.72 ,5,20.00%, $13.04 ,Profit,February
5138,CA-2020-128972,13/11/2022,17/11/2020,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow", $30.36 ,4,0.00%, $13.05 ,Profit,November
5155,US-2019-124219,07/08/2021,08/08/2019,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""", $28.40 ,4,0.00%, $13.06 ,Profit,August
4244,CA-2020-159142,04/04/2022,05/04/2020,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book", $27.81 ,3,0.00%, $13.07 ,Profit,April
322,CA-2018-164973,04/11/2020,09/11/2018,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black", $43.57 ,1,0.00%, $13.07 ,Profit,November
7600,CA-2018-131947,17/09/2020,22/09/2018,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes, $40.24 ,5,20.00%, $13.08 ,Profit,September
8724,US-2020-135209,29/12/2022,31/12/2020,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898, $37.41 ,7,20.00%, $13.09 ,Profit,December
9629,CA-2018-118192,13/01/2020,18/01/2018,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923, $37.41 ,7,20.00%, $13.09 ,Profit,January
3805,CA-2020-156503,14/10/2022,20/10/2020,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes", $35.01 ,4,20.00%, $13.13 ,Profit,October
7439,CA-2019-145457,24/03/2021,27/03/2019,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry", $46.90 ,5,0.00%, $13.13 ,Profit,March
494,CA-2020-169166,09/05/2022,14/05/2020,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive, $93.98 ,2,0.00%, $13.16 ,Profit,May
7742,CA-2019-147816,24/09/2021,26/09/2019,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset, $35.12 ,2,20.00%, $13.17 ,Profit,September
7797,US-2019-145121,02/10/2021,06/10/2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,6457,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""", $26.90 ,5,0.00%, $13.18 ,Profit,October
5947,CA-2018-104178,25/08/2020,29/08/2018,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box, $48.84 ,4,0.00%, $13.19 ,Profit,August
8347,US-2019-115238,30/04/2021,04/05/2019,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy", $31.40 ,5,0.00%, $13.19 ,Profit,May
3282,US-2018-117170,17/09/2020,24/09/2018,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse, $47.98 ,2,20.00%, $13.20 ,Profit,September
3933,CA-2020-132094,26/08/2022,02/09/2020,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse, $47.98 ,2,20.00%, $13.20 ,Profit,September
877,CA-2020-116736,17/01/2022,21/01/2020,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling, $29.99 ,1,0.00%, $13.20 ,Profit,January
4506,US-2018-138247,24/12/2020,29/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card, $62.85 ,3,0.00%, $13.20 ,Profit,December
8014,CA-2021-120168,25/05/2023,25/05/2021,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive, $120.00 ,8,0.00%, $13.20 ,Profit,May
3970,US-2019-163685,01/06/2021,05/06/2019,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928, $42.24 ,10,20.00%, $13.20 ,Profit,June
9821,CA-2019-162201,08/06/2021,12/06/2019,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963, $42.24 ,10,20.00%, $13.20 ,Profit,June
3348,CA-2019-112014,13/08/2021,20/08/2019,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils, $50.80 ,5,0.00%, $13.21 ,Profit,August
4597,CA-2020-140564,05/12/2022,10/12/2020,Second Class,TC-21475,Tony Chapman,Home Office,United States,Washington,District of Columbia,20016,East,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack", $33.92 ,8,0.00%, $13.23 ,Profit,December
5366,CA-2020-107790,20/11/2022,24/11/2020,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster, $151.19 ,1,20.00%, $13.23 ,Profit,November
2852,CA-2021-107342,17/12/2023,22/12/2021,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page", $28.16 ,4,0.00%, $13.24 ,Profit,December
6199,CA-2019-149909,13/11/2021,17/11/2019,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet, $50.97 ,3,0.00%, $13.25 ,Profit,November
4668,CA-2020-116547,10/01/2022,17/01/2020,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200, $69.98 ,2,0.00%, $13.30 ,Profit,January
1477,US-2021-104955,19/03/2023,24/03/2021,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506, $28.91 ,7,0.00%, $13.30 ,Profit,March
9097,US-2019-132836,01/06/2021,05/06/2019,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491, $28.91 ,7,0.00%, $13.30 ,Profit,June
9944,CA-2018-143371,28/12/2020,03/01/2019,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors, $51.15 ,5,0.00%, $13.30 ,Profit,January
6386,US-2021-104661,15/01/2023,18/01/2021,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack", $62.59 ,8,20.00%, $13.30 ,Profit,January
408,CA-2021-117457,08/12/2023,12/12/2021,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page", $27.15 ,5,0.00%, $13.30 ,Profit,December
2124,CA-2021-167381,22/09/2023,24/09/2021,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511, $27.72 ,9,0.00%, $13.31 ,Profit,September
9611,CA-2020-130638,16/05/2022,19/05/2020,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481, $27.72 ,9,0.00%, $13.31 ,Profit,May
